study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,oorzaak leukemie allergie dementie eiwittechnieken ziekte vaccin griep ebola epidemie proefdieren hoeveelheid hoofd laboratoria voeding onderzoeksmethoden ziekte lesperiodes praktijklessen onderzoeksvraag lesperiode casus metabole ziekte infectieziekte tumorbiologie vaatziekte niveaus weefsels organismen vaardigheidsonderwijs niveaus projectonderwijs onderzoeksopdracht tweetallen onderzoeksopdracht instituten keuzecursussen ambitie onderwijspakketten cursuspakket UMC onderzoeksinstelling Kankerinstituut vervolgopleiding transitie mastertrack Veranderkunde Welzijn
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,energiegebruik noodzaak denkers stedenbouw ordening wiskunde)- isolatie ventilatie sloopafval waterberging hittestress woon gevoel maten getallen professionaliseren kunst solliciteren Duurzame lesblok Stedenbouw Virtueel onderwijsinstellingen vervolgstudie vervolgstudies Geografie Planologie Urban hbo-masters
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,deeltjes lesweek studievertraging analysemethoden syntheses basiscursussen alcohol wijn pijnstillers reacties scheidingsmethoden hoogte veiligheidsregels database onderzoeksinstelling groepje onderzoeksinstelling schrijf verslag premastertraject dataprofessionals besluitvorming afstudeertitel master's
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,experimenteren verbeter milieuvriendelijker massa milliliters liters kilo tonnen drinkwater inricht voeding bier vaccinproductie asfalt procestechnologie laboratoria technoloog optimaliseer procestechnologie reactiekinetiek stroming vloeistoffen warmte laboratoria procesindustrie doorrekent reactortechnologie vervolgstudie premastertraject
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,Video's billboards straat smartphone ontwerpers fouten kaders ontdekken CMD'er CMD'er keuzeprofiel kleur oriëntatie communicatieorganisatie designbureau communicatieafdeling profitorganisatie cultuur
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,bouwer schakelingen programmeer microcontrollers tests metingen creaties lesperiode Gaming Maakindustrie Energietechnologie netwerktheorie modelleren/simuleren communiceren fouten electrical deeltjesversneller gevoel transportbedrijf energieproducent gebouwontwikkelaar voedselindustrie procesautomatisering domotica afstudeerzitting
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,voedselverspilling tegengaan beveiliging knuffelrobot kleuters ICT-specialist ICT-oplossingen ICT-richtingen SCRUM-methode ICT-oplossingen docent/coach knuffelrobot afvalbak voedselverspilling indruk ICT-keuzerichting vervolgopleiding
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,kleding innoveren toffe prototypes draag ICT-oplossingen bedrijfskundigen baankansen salaris A manager reflecteren plastic invalshoeken invalshoeken concurrenten wetten financiën totaalplaatje logistics grootte voorraad hout metaal inkopen beslag slimmer kostprijs gaten haalbaar verkoop verbinder verkoop productverbeteringen prijs maintenance maintenance slijtage trap bloedonderzoek Saltro PostNL pakketkluizen eigenaar doelgroep eruitziet Quest-opdrachten projectmanager projectmanager duurzaamheidsplan VolkerWessels gemeentes 3D-printer brace patiënten handicap muziek Quest-projecten schrijf afstudeerscriptie focust verbetertraject ontwerptraject informatiemanagement schakelsemester
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,bedenk huid afgeeft stoomturbine energiecentrale koelmachine drone pakketjes werkplaatsen basisstof statica sterkteleer theorieën hijskraan ballonprik-machine mens-aangedreven afkoeler sterkteleer materiaaleigenschappen sterkte stijfheid bedrijfsopdrachten
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,ChatGPT studiehulp smartphone gezichtsherkenning festival ziekten potentie werkgelegenheid deep uitlegbaarheid AI-wetgeving AI-technieken onderwijssysteem programmeerervaring bereidheid aarzel fasen ontwikkelcyclus inzetten evalueren AI-modellen data-extractie data-preparatie evalueren valideren bias waardegericht uitlegbaarheid transparantie AI-systemen deep learning-cyclus deployment exploratiefase learning-modellen bedrijfssystemen learning-structuur samenwerkt pipelines uitkomsten ML-model
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,vernieuwing gebieds-ontwikkeling verbreden veranderprocessen begeleiden masterclasses gebiedsontwikkeling agendavorming ontsluiting verwerking praktijkproject masterproef seniorniveau masterclasses masterclass circulariteit leefbaarheid masterclass vaardigheidstrainingen praktijkproject Agenda masterclass praktijkproject beheren waardecreatie mastermodule leerlijn Gebiedsontwikkeling masterproef onderzoeksprogramma lectoraten masterclass leerteamleren
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,bachelorstudent match dataperspectief methodologieën bedden leerteams studiebelasting motivatieopdracht aanmeldingsprocedure procedure leerteam A prototyping modellering introductie engineeringprojecten systeemvisie vereisen toepassingsgebieden curriculum bootcampweek case modellering simulatie tracks engineeringprojecten digitaler benaderingen supervised toepassingsgebieden bootcamp science-benadering casestudy engineeringbenadering dataperspectief vision Language Processing C C gang systeemverbetering contextbewustzijn competentie gemeenschappen C toepassingsgebieden systeemgrenzen casus complexiteitsmodellen experiment cyclus startpunt spin-off projectvoorstel onderzoeksgroep voorstel projectvoorstel verscheidenheid benaderingen C ingrediënten C back-to-school-dagen expertworkshops lead feedbacksessies ervaringen
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,spin bouwprocessen BIM-modelleur woningbouwproject inricht BIM-modelleur ontvang affiniteit pré bouwprojecten BIM-modelleur rolbeschrijvingen BIM-modelleur knop hieronder communiceren toepassen opdoet initiëren sturen bouwplannen materialisering gebouwconstructies Introductie Basisvaardigheden Introductie materialisering gebouwconstructies Beroepsproducten uitwerking woningbouwproject BIM-model Uitvoeringsplanning werkvoorbereiding schema werkplannen controles C Basisvaardigheden Uitwerking bouwplan draagconstructies bouwvoorbereiding werkplannen controleren BIM-modellen Energiehuishouding warmteverlies Beroepsproducten uitwerking woningbouwproject BIM-model Uitvoeringsplanning werkvoorbereiding schema werkplannen controles stagebedrijven architectenbureaus ingenieursbureaus BIM-afdeling uitwerking BIM-modellen Beroepsproducten BIM-model ontwerpniveau stagebedrijven woningbouwcorporaties Beroepsproducten werkplannen planningen rapportages werkvoorbereiding
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,video's evenementen concept producties verrijken content TV streaming registreren uitzendingen radiostations affiniteit pre broadcasting leerteam leerteambegeleider audiocontent registreren internet TV radio methodieken werkmethode augmented podcast bedrijfsvideo explainer innovatielab complexere verbeter verkiezingsuitslagen live-uitzending remote production-omgeving Introductie leertaak leertaak stukjes werksessies broadcastlab audio camerawerk belichting storytelling innovatielab beeldtaal coaching leerteam Touchpoints zicht studievoortgang momenten leerteamleren leerdoelen verkort
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,antwoord bedenken verbinder projectmanager affiniteit pré masterclasses gastlessen leerteam studiecoach verbreden verbinden leidinggeven constructieleer energieopwekking
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,Associate ontvang afstudeerfase gefaseerde basisconcepten object objecten object datastructuur UX apps Gastsprekers expertise onderwijsactiviteiten leerteambijeenkomsten kneepjes subsystemen front-end database requirementsanalyses tests ontwikkelstraat leerteam DevOps validaties interviews
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,shaping century pressing only they global areas pressure sea groundwater can bridges between Bring facilitator advances developing solutions listen sustainable solutions about locations delta communities companies makers everyone possibilities costs rises farmers places higher river and urban Studying working understanding After firms agencies career agriculture living solutions often possible Fundamental interventions needed Living been set testing applied sciences master's participate applied sciences together order should have applied sciences certified records degrees are Civil also command language A intake interview procedure letter interview positively admission Letter interview several criteria should letter motivation words becoming facilitator apply elevator interview pressing century flooding groundwater only lot delta communities businesses universities applied sciences each river and urban Studying working After working consulting water-rich river shaping
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,kennisvakken modeleren stijlen renovaties vervallen pand bouwwerken bouwmaterialen bril boeken praktijkruimte hout beton maquetteatelier mouwen opgaven innoveren super fases oplevering pand bouwfouten vervul bouwteam specialisme communiceert bouwteam vervul bouwteam specialisme communiceert constructieleer bouwfysica maquettebouw bouwwerken materiaalkeuze Doorstroomnorm wilt/moet innoveren super fases oplevering pand bouwfouten vervul bouwteam specialisme communiceert bouwteam vervul bouwteam specialisme communiceert constructieleer bouwfysica maquettebouw bouwwerken materiaalkeuze Doorstroomnorm wilt/moet rooster Comakership Comakership Comakership 3D-ontwerp kantoorgebouw architectenbureau bouwplan Spiral meter toren Esplanade metaalbedrijf metaalsoort fietsenstalling station bouwmethodiek entree herbestemming bibliotheek Comakership adviseren transformatie schoolgebouw opvang gezinnen uitkijktorens Oostvaardersplassen vastgoedsector Build kwaliteitsborging bouwafval bouwplaats labeltransitie woningbouw huursector meter renovatie appartementen transitievisie warmte voorzetje Staal Lerarenopleiding
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,begaanbaar comfortabel dijken spoorwegen bouwprocessen omgevingsbelangen praktijkprojecten sterkte stabiliteit bouwprojecten Dijken practicumopdrachten proeven asfalt beton tekenprogramma bouworganisaties meeloopstage spoor waterzuiveringen zeespiegel contractvormen doorrekening ingenieursbureau overheidsorganisatie werknemer bouworganisaties meeloopstage spoor waterzuiveringen zeespiegel contractvormen doorrekening ingenieursbureau overheidsorganisatie werknemer mini-minors Betonconstructies uitkomst wegprojecten waterbeheer lerarenopleiding www.studiekeuze123.nl voorzetje Geo-Engineering Lerarenopleiding
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,ov-chipkaart smartphone windmolens zonnepanelen Passen woorden draag fundament vervolg basisvaardigheden elektrotechnicus rooster netwerktheorie Praktijkopdracht meter schakeling energiemeter kijkje keuken techniekstudenten elektrotechnicus sensoren motoren accu finale rooster communicatietechniek lamp mini-segway webserver energiemeter voorzieningen printplaatfabricage SMD-soldeerapparatuur bedrijfsprojectweek bedrijfsopdracht elektromotor optimaal hoogstandjes smartphones pacemakers gehoorapparaten besturingssystemen vliegtuigen cruisecontrol parkeersensoren Electrical energievoorziening elektriciteit vervoer warmtepompen elektriciteit weersinvloeden opslag beveiliging elektriciteitsnetten balanshandhaving besturingen nauwkeuriger feitje maakindustrie uitleg besturing elektromotor audioversterker rooster communicatietechniek lamp mini-segway webserver energiemeter voorzieningen printplaatfabricage SMD-soldeerapparatuur bedrijfsprojectweek bedrijfsopdracht elektromotor optimaal hoogstandjes smartphones pacemakers gehoorapparaten besturingssystemen vliegtuigen cruisecontrol parkeersensoren Electrical energievoorziening elektriciteit vervoer warmtepompen elektriciteit weersinvloeden opslag beveiliging elektriciteitsnetten balanshandhaving besturingen nauwkeuriger feitje maakindustrie uitleg besturing elektromotor audioversterker sluitstuk eindverslag afstudeerzitting Bewijs elektrotechnicus afstudeeropdrachten meetmodule weerstandsmetingen lerarenopleiding www.studiekeuze123.nl lesgeven Lerarenopleiding lesbevoegdheid Lerarenopleiding
engineering,Windesheim,B,Almere,Nederlands,4 jaar,combineer fiets energiesysteem zorgrobot ondernemer basisjaar leerroutes studiekeuzes passen prototypes 3D-printers bevindingen sterkteleer Werkplaatstechniek doelgroep marketingplannen consument ergonomie productdetaillering computertekenen ontwerpopdracht ontwerpopdrachten straatpaaltje bril werktuigbouwer Innoveren keuzeminor adviseren gevelpaneel olienevel laadpalen voorzetje Polymer
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,ICT-sector ICT-oplossingen oriëntatie reikwijdte ICT-vakgebied kunst softwareontwikkeling creaties naadloos praktijkbehoeften dynamiek weloverwogen studentbegeleider loop Doorstroomnorm studiebegeleider opties Applied Applied toepassen cloudomgevingen sprekers afkijkt studiebegeleider opties Applied Applied toepassen cloudomgevingen sprekers afkijkt hbo-studie loop ICT'ers oprapen lerarenopleiding voorzetje Lerarenopleiding
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,design meubels transportmiddelen woorden ontwerpvak ergonomie designer stuk krachten buitenaf beantwoord hoezo antwoorden werkplaatstechnieken handschetsen commercie rapportage designer eindgebruiker beleving ergonomie designgeschiedenis basisbeginselen IPO IPO IPO-studenten lesdag meeloopprogramma projectafsluiting Studentervaring studievereniging borrel kantine STUIP-leden kantine eerstejaars studievakken bestuur klankbord docententeam voorstellen Doorstroomnorm productdetaillering atelier rooster handtekenen tablettekenen milieubewust designers grenzen internationalisering taalvaardigheid boorsysteem duurzaam-energiepakket fabriekshal insectenvoedingsproducten afval kinderfiets talkshow onderwijsactiviteiten interessegebied droomde sectoren productontwerp-studenten landen CoP ontwerpbureau Onderneming IPO double onderwijsinstelling premastertraject vervolgstudie ontwerpopdracht analysevaardigheden deskundigheid afstudeerperiode rapport ontwerpresultaten tips trucs productiemogelijkheden IPO masterstudie voorzetje
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,boodschappen supermarkt pakketjes Logistics spoor lucht keten talent autofabrikant miljoen ton transporteur transportbedrijf warehouse basisvakken rooster Inleiding Bedrijfseconomie Excel Professionaliseren personen Transportmodaliteiten Overslag terminals productielogistiek Procesverbetering warehouse Bindend logistics beslissingen meedenken bedrijfsbelangen E-business Supply studiereis uitwisselingsprogramma Supply Strategie cultuur inwoners logistics beslissingen meedenken bedrijfsbelangen E-business Supply studiereis uitwisselingsprogramma Supply Strategie cultuur inwoners transportvisie termijn winkelorganisatie filialen planningsmethode producent klanttevredenheid pakketbezorging warehouse productiebedrijf Double muur voorzetje Supply
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,leefomgevingen uitstroomprofielen verkeersveiligheid vervoer concentreer ruimtes omgevingen adviesbureaus overheden onderzoeksinstellingen mobiliteitsorganisaties verkeerssituaties oplossingsstrategieën verkeer uitstroomprofiel kennislessen passen cluster Introductie Verkeersveiligheid raakvlakken terreinen psychologie recht milieukunde ontwerpprogramma hand. Doorstroomnorm wilt/moet Beleid Internationalisering professionalisering Beleid Internationalisering professionalisering invulling loop cycling Vervoer vrachtverkeer doorstroming ov-kaart voorzetje Planologie Geografie Planologie
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,leid gedachte geluid bladblazers straat treinen wirwar kabels gadgets frustraties inrichten opstart opzet gesprekstechnieken clubjes introductie bedrijfsvoering magazijnrobot finale operationeel manager rooster praktijkvraagstuk leermethode and Supply invulling denkvermogen professionaliteit knowhow tips trucs verslag afloop voorzetje MBA
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,windmolens boerderij operatiekamer naam beheren zin woord tunnelboormachine lasrobot knieprotheses windturbines stirlingmotor hefmechanisme productietechniek lagers tandwielen ontwerpspecificaties let DriveXchange-project productontwerp simulatietechnieken dynamica groepje ingenieursbureau waterstof versnellingsbak schoonmaakrobot boot zonne-energie uiterlijk betrouwbaarheid bedieningsgemak procesbeheersing evenwicht Applied maakindustrie simulatietechnieken dynamica groepje ingenieursbureau waterstof versnellingsbak schoonmaakrobot boot zonne-energie uiterlijk betrouwbaarheid bedieningsgemak procesbeheersing evenwicht Applied maakindustrie onderwijsinstelling premastertraject vervolgstudie productiemachine testinstallatie tractoronderdelen laserlassysteem faalmechanismen gaswinningsinstallatie tilhulpmiddel lerarenopleiding voorzetje Polymer Lerarenopleiding
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,materiaalkunde Associate leerwerkplek bouwregelgeving Constructieleer opdoet situaties constructeur bouwfouten BIM-server BIM-model financiën Ondernemersplanning Bedrijfsvoering Herbestemming Comakership leerbedrijf degree-niveau woning omwonenden afvalstromen BIM-tool calculatieproces baten bachelors
industriële automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,Taakgebieden taakgebied Programmer Field fundament programmeur setting Programmer Integrator schakelingen Introductie controllers machine-hardware Programmer ISA88 aandrijftechniek C programmeeropdracht Bindend focust interoperabiliteit sockets bussystemen geheimen geheel eindopdracht Integrator sub ) vlakken eindopdracht schrijf eindopdracht duo verband eindopdracht verslag bevindingen commissie hbo-Ad-diploma bachelors
software development,Windesheim,AD,Almere,Nederlands,2 jaar,praktijkgericht ICT-achtergrond webdevelopment Associate ins webapplicaties C DevOps softwarebedrijven CMS database stuk Doorstroomnorm wilt/moet meeloopstage software-ontwikkelproject praktijkopdracht crossplatformdevelopment Flutter/Dart pattern pattern afstudeer-Comakership eindproducten
technische bedrijfskunde,Windesheim,AD,Zwolle,Nederlands,2 jaar,organisatiecultuur leiderschap productkwaliteit taalvaardigheid financiën ins outs leeractiviteiten toewerken stuk dienstenmanagement diensten productinformatie Procesmanagement waardepropositie leveranciers strategie leiderschap organisatiecultuur sturing procesverbetering keuzethema taalvaardigheid Lerarenopleiding Beroepsonderwijs
applied science,Zuyd Hogeschool,B,"Heerlen, Geleen",Nederlands,4 jaar,Applied labjas mbo-4-diploma toets toets motivatiegesprek Neem Applied schoolbanken Applied topper oriëntatie Structuur Reactiviteit Professionalisering Oriëntatie Reacties Synthese onderzoeken stagemoment borstprothesen borstkankerpatiënt klimgrepen boulderhal ding circulariteit draad afvalhoop materiaal Molecular organismen organismen DNA-analyse diagnose behandeling kankerpatiënt aanpassen micro-organismen kweekvlees schaal telefoon medicijn zonlicht reacties loop onderzoeksresultaten doorgroei onderwijspartner onderzoeksomgeving kijker Applied opstarten manager vervolgopleiding eindstreep zicht literatuur docentbegeleider gaten loodjes afstudeerverslag 3D-printer bioprinter ziektes chemicus Applied rapporteren regie TU materopleidingen schakeljaar
built environment,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,inrichten woonwijken tegengaan verkeersopstoppingen snelwegen turborotondes Cultuur A Cultuur A mbo-4 studietraject studietraject STER-programma afspraak adviesgesprek secretariaat toelatingsgesprek aanvragen secretariaat anderstaligen toelatingsgesprek afspraak secretariaat toelatingsgesprek motivatie afspraak secretariaat analyseer poolhouse fietsbrug woning poolhouse tekenen Constructieleer loopbaanontwikkeling levensloopbestendigheid woning ligplaatsenverhuur boten renovatie stadsrand Bouwkunde gebouwtechnologie gebiedsvisie randvoorwaarden gebiedsvisie studierichtingen sollicitatietraining stagejaar stagebegeleiders Circular low environment ( overheids-)instelling adviesrapport ontwerpvoorstel bedrijfsbegeleider docentbegeleider Afstudeertitel bewoner kantoorpanden winkelcentra nieuwbouw huizen passen uitvoerder bouwplaats tekenaar constructeur tunnels deltawerken landschap bebouwing klimaatveranderingen aanleg parken hittestress regen hoogwater berekeningen tekenaar uitvoerder vastgoed vastgoed verbeteringen bestemming leegstaand kantoor haalbaar bewoners projectontwikkelaar vastgoedbeheerder woningcorporatie
communication and multimedia design,Zuyd Hogeschool,B,Maastricht,Nederlands,4 jaar,wandeling stellage festival communicatie-oplossingen prototypes lead Cultuur Cultuur Mbo recht inschrijfprocedure verzoeken moedertaal bedenk basisfuncties logica camera standpunt compositie beeldbewerking teksten kernboodschap teksten principes beeldscherm groepsopdracht workshop leerlingen basisschool communicatievraagstuk doorloop basisfuncties principes programeertalen Photography camera standpunt compositie beeldbewerking kernboodschap teksten teksten formuleringsadviezen copywriting vindbaarheid structuur principes beeldscherm kleur compositie ritme typografie visuals ontwerpfilosofie betekenis gebruiksgemak beleving kleurgebruik licht film basiselementen AV interviewtechniek kunde kunst kunst Kunst algoritmes formules regels Analoog workshop leerlingen basisschool studierichtingen case interaction psychologie ergonomie bronnen multimedia story web-technologie verhaal storytelling verhaal verhaal documentary verhaal web-technologie multimedia story scripting visualisatie Stagevoorbereiding ontwikkelingsplan elevator pitch strategie ondernemerschap branding Society keuzevak prototypen adviezen Interfacing reporter Interfacing reporter coacht communicatievraagstuk installatie trends einddoel eindgebruiker coderen fotografie bewoners verzorgingstehuis treinbank landschap multimedia story kledingindustrie communicatiespecialist Eerstejaars varianten universum magie Oneindigheid tof werkplaatsen gadgets drone shots Probeer vervolgopleiding Bedrijfscommunicatie Cultuur Rijksuniversiteit
engineering,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,makers productielijnen besturingssystemen Cultuur A Cultuur A toelatingsgesprek motivatie secretariaat voetbalrobot aansturing schietmechanisme object object materiaal hijskraan checken energieomzettingen energiestromen adviseer bierbrouwer brouwproces Kunststoftechniek kunststof klimgreep veiligheidseisen eindgebruiker cobots mini-fabrieken groepje aerodynamica Topsporters windtunnel weerstand wielrenfietsen racewagens opencircuitwindtunnel metingen Afstudeertitel Twijfel
hbo-ict,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,apps tv thermostaat bedient hoeveelheden patronen filmsuggesties Cultuur Cultuur aanpakkers Mbo toelatingsexamen aandachtsgebieden cloudomgevingen ict hoeveelheden intelligence softwaretoepassingen clouddiensten communiceren interviewen portfoliomap Keuzevak Keuzevak paniek ICT-bedrijven keuzevak totaal Minimaal informatiebeveiligingsplan ict-dienstverlening aansturing dataverwerking IoT-systeem informatievoorziening beveiliging werkstuk afstudeercommissie Afstudeertitel aandachtsgebieden aandachtsgebied wisselwerking zelfscankassa supermarkt augmented bril patiënt cloud engineers beheren cloud aandachtsgebied opslaan hoeveelheden clouddiensten omgevingen
mens en techniek,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,longmetingen artsen diagnose sporters prestaties smartwatches persoonlijkheidsonderzoek interessetest studentendecaan E toelaten anderstaligen certificaat aanmelding pad sport revalidatie Elektriciteit geleiding Longen bloedsomloop Gassen vloeistoffen spieren wisselstroom Inspanningsfysiologie videoanalyse Meten regelsystemen regelsystemen Interpretatie arts kwaliteitscontrole Sport revalidatie sportbiometrie projectonderwijs diagnostiek afdeling hartfunctie longfunctie neurofysiologie verslag stagebegeleider zin koffers beurzen Sport revalidatie scholing diagnostiek afstudeervariant hartfunctie longfunctie neurofysiologie menu ziekenhuisafdeling scholing neurotherapie Afstudeertitel hersenen longen bloedsomloop spieren lichaamsfuncties omgang sporters patiënten artsen fysiotherapeuten doorstroomminor
technische bedrijfskunde,Zuyd Hogeschool,B,Heerlen,Nederlands,4 jaar,flexibeler managers warehouse understanding zomervakantie bedrijfsvoering ICT-systemen ketenoptimalisatie manager Bedrijfseconomie Supply Simulatie ERP-systemen Managementvaardigheden Sigma Afstudeertitel Supply helikopterview concurrentie lesrooster bedrijfseconomie loodst leidinggeven supply
engineering,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,techneut poosje dagdelen besturingstechniek aandrijftechniek rooster gesprekstechnieken expertises ICT-kennis studiecoach afstudeerbegeleider installatie Afstudeertitel levensduur digitalisering checken
ict,Zuyd Hogeschool,AD,Heerlen,Nederlands,2 jaar,ad-opleiding mbo-4 job cloud database Cultuur Cultuur Mbo toelatingsexamen secretariaat studieadviseur studieplan mail aandachtsgebieden cloudomgevingen ict hoeveelheden intelligence softwaretoepassingen softwareonderdelen clouddiensten communiceren interviewen portfoliomap Create Keuzevak Keuzevak Keuzevak Keuzevak informatievoorziening beveiliging werkstuk afstudeercommissie afstudeerplek paniek ict-bedrijven Afstudeertitel aandachtsgebieden aandachtsgebied wisselwerking zelfscankassa supermarkt augmented bril patiënt cloud engineers beheren aandachtsgebied opslaan hoeveelheden clouddiensten omgevingen studievertraging
