study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Nederland inchecken ov-chipkaart, draadloos opladen smartphone, windmolens, autoâ€™s. Zwolle onderzoekt, produceert. woorden razendsnelle basisvaardigheden: elektrotechnicus rooster netwerktheorie. Engels, Nederlands, Praktijkopdracht: meter. schakeling energiemeter lezen. keuken dus! DriveXchange. techniekstudenten elektrotechnicus motoren accuâ€™s finale. robot? studiepunten? Windesheim studieroute: communicatietechniek. Ingenieursbureau. Ingenieursbureau. prototype. aandragen, zwevende lamp, mini-segway webserver energiemeter? voorzieningen hebben: printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek bedrijfsopdracht 3D-printen indelen premaster? Wireless Energy Engineer, Electronics. Wireless ingebouwde â€˜intelligentâ€™ smartphones, pacemakers gehoorapparaten, vliegtuigen adaptive cruisecontrol parkeersensoren. Energy stabiele energievoorziening doordat toeneemt (elektrisch vervoer, warmtepompen, etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s besturingen efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. studieroute: communicatietechniek. Ingenieursbureau. Ingenieursbureau. prototype. aandragen, zwevende lamp, mini-segway webserver energiemeter? voorzieningen hebben: printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek bedrijfsopdracht 3D-printen indelen premaster? Wireless Energy Engineer, Electronics. Wireless ingebouwde â€˜intelligentâ€™ smartphones, pacemakers gehoorapparaten, vliegtuigen adaptive cruisecontrol parkeersensoren. Energy stabiele energievoorziening doordat toeneemt (elektrisch vervoer, warmtepompen, etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s besturingen efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. sluitstuk eindverslag vastlegt, afstudeerzitting. elektrotechnicus bent! gehaald? felbegeerde verdiend afstudeeropdrachten: modulaire industriÃ«le opgeleverd; meetmodule weerstandsmetingen. Elektrotechniek? www.studiekeuze123.nl lesgeven Kopopleiding Ã©Ã©n tweedegraads lesbevoegdheid Engineering; Systems; Sustainable Energy Technology; Kopopleiding."
engineering,Windesheim,B,Almere,Nederlands,4 jaar,"Almere Raceautoâ€™s, fiets, bedacht Engineers. energiesysteem levensreddende zorgrobot ondernemer Almere samengevoegd basisjaar Ã©Ã©n leerroutes: Technical studiekeuzes Ã©n ondernemen? werkveld? opleiding! Almere voorop. Ã©n door: verkoopbaar 3D-printers. bevindingen plan. rekenen. sterkteleer. Productietechnieken; CAD tekenen; Werkplaatstechniek. doelgroep. marketingplannen communiceren. studiepunten? Windesheim richting: Technical consument ergonomie productdetaillering. hand- computertekenen. ontwerpopdrachten: straatpaaltje Almere; Buitenspeeltoestellen. Technical ze? Technical werktuigbouwer. ontwerpprojecten met: automatisering) Operational Excellence productieprocessen). leidend. ons, om, Composieten, keuzeminor kunt: onderzoeken; adviseren; realiseren; studeerden gevelpaneel geÃ¯nspireerd BiomimicryNL; olienevel fabriek; laadpalen sparren. verdien Engineering? www.studiekeuze123.nl Polymer Engineering; Werktuigbouwkunde; Bedrijfskunde; Mechatronics; Sustainable Innovation."
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Informatie, HBO-ICT Zwolle. ICT. ICT-sector (mobiele) technologieÃ«n, blockchain, AI, beveiligen? efficiÃ«nter ICT-oplossingen? HBO-ICT studie! Informatie, HBO-ICT Almere. oriÃ«ntatie. afstudeerrichting. HBO-ICT geÃ¯nteresseerd (mobiele) technologieÃ«n. beveiligen. ICT-oplossingen efficiÃ«nter overal, zonder. HBO-ICT verkennen. reikwijdte ICT-vakgebied. stapt kunst softwareontwikkeling. creaties gebruiksvriendelijkheid voorop, naadloos afstemt praktijkbehoeften. weerspiegelt dynamiek draait. weloverwogen studiekeuze oriÃ«nterend keuzes. studentbegeleider terugkomen. verschuift gemakkelijk. begeleider. Doorstroomnorm. studiebegeleider opties: Applied AI. Applied AI Almere Zwolle IT IT IT. Almere Zwolle cloudomgevingen. Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle User Experience User Experience Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) studiebegeleider opties: Applied AI. Applied AI Almere Zwolle IT IT IT. Almere Zwolle cloudomgevingen. Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle User Experience User Experience Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) hbo-studie gemaakt, meesterproef. verkend. afgerond? Gefeliciteerd! ICT'ers oprapen. HBO-ICT? Informatics IT; Engineering; Intelligence; Information Studies; Network Engineering; Science; Kopopleiding."
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,"technisch? (IPO) Zwolle plek! bedenkt, (her)ontwerpt, Ã©cht gezet. tekent, mooi, innovatief, gebruik. meubels verpakkingsmaterialen transportmiddelen. afwisselend. ontwerpvak. marketing, ergonomie, geclusterd. Kortom, gaan: Werking: goedwerkend buitenaf beantwoord Maken: hoezo? antwoorden werkplaatstechnieken, aided (basis) productie; Communicatie: af! markt? handschetsen, bewerken, commercie rapportage; Beleving: ideeÃ«n. eindgebruiker, beleving ergonomie designgeschiedenis. ideeÃ«n onderbouwen. ontvangt. ontwerpprojecten ontwerpmethoden; tools; vormgeving; basisbeginselen IPO EXPO: (IPO) IPO EXPO! IPO-studenten meelopen 'gewone' lesdag. meeloopprogramma ontvangen projectafsluiting bekijken. beantwoorden. inspireren! Studentervaring: Maran, Britt Thijs Windesheim? STUIP, IPO: STUIP opgericht merken! STUIP borrel themafeest kantine. STUIP-leden jaren. kantine geregeld eerstejaars geholpen studievakken. bestuur STUIP klankbord docententeam ideeÃ«n voorstellen Doorstroomnorm: behaalt. allereerste geweest. Ã©chte productdetaillering Kortom, begonnen! Werking, Beleving. regionale rooster handtekenen; vormgeving; tablettekenen. milieubewust ontwerpt. designers bestaan, internationalisering Engelse taalvaardigheid. Bedrijfsprojectweek: Windesheim Bedrijfsprojectweek. Ã©Ã©n vernieuwd boorsysteem putten Kenia; compleet isolatie- duurzaam-energiepakket fabriekshal functie; insectenvoedingsproducten scheiden; houten kinderfiets. gepresenteerd gestreamde talkshow. onderwijsactiviteiten interessegebied. droomde. vinden, enorm sectoren. Allround (MAD) Experience MAD productontwerp-studenten Engelstalig; CoP Sustainable Technologies oplossingen; ConceptStudio ontwerpbureau gerund Onderneming opzetten; Nederland IPO Rome; Barcelona; Bilbao; Warschau; Edinburg; OsnabrÃ¼ck. Hochschule OsnabrÃ¼ck? double inhoudt lees verderop. premastertraject meesterproef. afstudeeropdracht: meesterproef. analysevaardigheden, handelen ontwerptechnische deskundigheid. afstudeerperiode ontwerpresultaten. begeleidende tips trucs intern loopt. experts, productiemogelijkheden netjes ronden? Gefeliciteerd! Double Degree: Ã©n Arts. IPO Windesheim Hochschule OsnabrÃ¼ck, Industrial OsnabrÃ¼ck 'double degree' bezit. Arts. masterstudie. Industrial (TU Eindhoven); Industrial (UT); Strategic (TU Delft); Integrated (TU Delft); Interaction (TU Delft)."
logistics engineering,Windesheim,B,Zwolle,Nederlands,4 jaar,"razendsnel! afgevraagd boodschappen belanden? regelt AziÃ« Amerika Nederland? bezorgd beweging, weg, spoor, lucht. onmisbare keten. kosten. jÃ­j hechte, Zwolle autofabrikant 1,7 miljoen ton vracht transporteur Schiphol? transportbedrijf warehouse aan? basisvakken, rooster, transport, ICT. rekenen, inhoud, Inleiding logistiek; Transport; Bedrijfseconomie; Warehouse Management; Informatiemanagement; Management; Excel; Professionaliseren. (van personen) (vaak bedrijf): Transportmodaliteiten markt; Overslag terminals; productielogistiek; logistiek; Procesverbetering warehouse. studieadvies: Windesheim. bedrijfsbelang, meedenken, bedrijfsbelangen Operations Intelligence, Power BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: Engineering; Strategie verandering; Operational Management; Process Optimization; Toekomst; Sustainable buitenland: ervaring, inwoners Korea, Ierland Litouwen. bedrijfsbelang, meedenken, bedrijfsbelangen Operations Intelligence, Power BI, Finance, Dienstverlening, E-business simulatiegames samenwerkt, uitwisselingsprogramma. samenstellen: Engineering; Strategie verandering; Operational Management; Process Optimization; Toekomst; Sustainable buitenland: ervaring, inwoners Korea, Ierland Litouwen. zoal transportvisie middellange termijn winkelorganisatie 800 filialen; planningsmethode aanvoeren producent Scania; Verhoog klanttevredenheid pakketbezorging retouren Wehkamp; warehouse productiebedrijf duurzaam, efficiÃ«nt Double buitenland: afgerond? Gefeliciteerd! Nederland diplomaâ€™s muur hangen? halen: Nederlandse (ing.) Vilnius Tech Litouwen Ã©n Zwolle? Management; Management; Industrial Management; Production Logistic Management; Transport, Infrastructure Logistics."
ruimtelijke ontwikkeling,Windesheim,B,Zwolle,Nederlands,4 jaar,"vraagstukken, verkeersproblematiek, leefomgevingen. uitstroomprofielen: verkeersveiligheid, openbaar vervoer mobiliteit. Ruimte? concentreer creÃ«ren aantrekkelijke ruimtes publieke omgevingen. overheden, onderzoeksinstellingen mobiliteitsorganisaties. bijdrage? verkeerssituaties oplossingsstrategieÃ«n. verkeers- verkeer uitstroomprofiel Mobiliteit. Thematische kennislessen aangeleerd cluster. Handig, centraal, clusters: ruimte; Verkeersveiligheid gedrag. raakvlakken terreinen. psychologie recht, milieukunde. ontwerpprogrammaâ€™s, SketchUp AutoCAD. hand. Doorstroomnorm wilt/moet Benieuwd Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; Internationalisering professionalisering. Benieuwd Ruimte? Gebiedsontwikkeling; Beleid leefomgeving; verkeersstromen; Internationalisering professionalisering. indelen: indelen. Windesheim daarbuiten) Verkeerstechniek; International cycling; Mobility; Vervoer; toenemend vrachtverkeer doorstroming A1 Twente. zouden gratis ov-kaart afschaft. begeleidende Mobiliteit? Planologie; Geografie; Geografie Planologie; Spatial Engineering; Civil"
technische bedrijfskunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"Zwolle: leid slimmer! weleens betrapt gedachte: beter?. geluid bladblazers straat, treinen rijden eindeloze wirwar kabels gadgets laden... frustraties. kreeg lossen? Zwolle efficiÃ«nt inrichten. centraal; Ã©Ã©n opstart beheerst, gesprekstechnieken clubjes tips bedrijfsvoering. coachen DriveXchange, magazijnrobot aansturen finale. studieadvies; Windesheim. game, manager, industry QHSE Maintenance school, praktijkvraagstuk vertaal ijzersterke leermethode is! halfjaar, verbreden, Operational Industry, Process Optimization, Industrial Strategies Sustainable Technologies verzameld opdracht, denkvermogen, professionaliteit begeleidende tips trucs diplomaâ€™s behalen? behaalt Nederlandse (ing.) Jade Hochschule Wilhelmshaven (Duitsland), ZÃ¼rcher Hochschule fÃ¼r Angewandte Wissenschaft Winterthur (Zwitserland) Savonia University Applied Kuopio (Finland). Zwolle? Industrial Management; Administration (MBA); Operations"
werktuigbouwkunde,Windesheim,B,Zwolle,Nederlands,4 jaar,"achtbanen windmolens, boerderij operatiekamer. vertelt draait! breedste woord. tunnelboormachine lasrobot knieprotheses windturbines. Zwolle. stirlingmotor. hefmechanisme componenten, lagers tandwielen. functionele ontwerpspecificaties let. opleidingen, Bedrijfskunde. DriveXchange-project inneemt. simulatietechnieken, bedrijfskunde, dynamica. rijdt waterstof, versnellingsbak, schoonmaakrobot boot zonne-energie. uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Applied Mechanics, Thermodynamical Engineer, Production Engineer, Sustainable Perron038 Zwolle, simulatietechnieken, bedrijfskunde, dynamica. rijdt waterstof, versnellingsbak, schoonmaakrobot boot zonne-energie. uiterlijk, betrouwbaarheid, bedieningsgemak procesbeheersing evenwicht ideeÃ«n Applied Mechanics, Thermodynamical Engineer, Production Engineer, Sustainable Perron038 Zwolle, premastertraject afstudeeropdracht, productiemachine, testinstallatie tractoronderdelen, laserlassysteem, faalmechanismen gaswinningsinstallatie tilhulpmiddel zorg. behalen: Nederlandse (ing.) voeren, Linnaeus University Zweden Savonia University Applied Finland. Werktuigbouwkunde? lerarenopleiding! voorzetje: Polymer Engineering; Engineering; Kopopleiding."
bouwkunde,Windesheim,AD,Almere,Nederlands,2 jaar,"duale Almere carriÃ¨re. (bouw)bedrijf knie. bouwproces, bouwtechniek, duale leerwerkplek gelegd. inmiddels bouwregelgeving, Bouwfysica installaties; BIM (3D-modelleren); Projectmanagement; Bouwmanagement; bouwen; Constructieleer Bouwtechniek Nederlands Engels; conceptueel overzien situaties. BIM 3D-modellen. 3D modelleert BIM. wisselt BIM installatiedeskundige stemt efficiÃ«nte bouwfouten vroegtijdig voorkomen. BIM-server aanwezig. BIM-model locaties. flexibel 3D-model financiÃ«n Ondernemersplanning marketing; Bedrijfsvoering management; Herbestemming; vastgoedbeheer. Comakership, leerbedrijf. plan, degree-niveau geslaagd. Comakerships BREEAM woning? omwonenden? afvalstromen? BIM-tool calculatieproces? baten Lean bouwen? Windesheim Ad naar: (voltijd); (deeltijd). studiekeuze123.nl bachelors Nederland."
industriÃ«le automatisering en robotica,Windesheim,AD,Zwolle,Nederlands,2 jaar,"doorgroeien. Ad IndustriÃ«le inregelen geautomatiseerde verlopen. Taakgebieden taakgebied Field Technician, Programmer Integrator. Field Technician: flitsend programmeur industriÃ«le setting. Programmer: -vaardigheden, Ã©Ã©n, Integrator: Ã©Ã©n Field Technician allereerste schakelingen; industriÃ«le controllers; machine-hardware productieprocessen; aanscherpt. Programmer ISA88. onderhoudsvriendelijke herbruikbare aandrijftechniek, applicatieprogrammeren (C#). werkplekleren programmeeropdracht studieadvies studiepunten? Windesheim interoperabiliteit. sockets, industriÃ«le bussystemen 'Integrator', samengevoegd geheel. Windesheim werkplekleren eindopdracht. Integrator â€˜Integratorâ€™. (sub)systemen nieuwe, vlakken PLC Vision Eindopdracht eindopdracht (deel)systeem. manier. vertaal degelijk selecteer stabiele eindopdracht duo verband, Vision Windesheim. bevindingen commissie. erkend hbo-Ad-diploma. IndustriÃ«le Windesheim Ad IndustriÃ«le (deeltijd). studiekeuze123.nl bachelors Nederland."
software development,Windesheim,AD,Almere,Nederlands,2 jaar,"bouwt. opdoen, ICT-achtergrond gebracht. desktop- webdevelopment, ook: Almere in! programmeertalen. 0, programma; hebt). console-, desktop- besteed: HTML CSS Javascript; PHP (-OO); C#; Databases; DevOps; fictieve regionale softwarebedrijven. CMS (API). begeleiding: intensiever contacturen Ã©n begeleidingsuren. Doorstroomnorm: studieadvies, wilt/moet meeloopstage. software-ontwikkelproject, praktijkopdracht crossplatformdevelopment. Flutter/Dart MVVM pattern MVC pattern, afstudeer-Comakership, eindproducten Windesheim Ad naar: (bachelor HBO)."
technische bedrijfskunde,Windesheim,AD,Zwolle,Nederlands,2 jaar,"geÃ¯nteresseerd Ad organisatiecultuur, leiderschap, productkwaliteit, bedrijfsprocessen, klantmanagement taalvaardigheid. 2-jarig Ad uitbreiden Bedrijfskunde? vormgeeft coÃ¶rdineert. HRM, financiÃ«n. bedrijfskundige. leeractiviteiten doel). zozeer proces). toewerken 24 stuk. geclusterd dienstenmanagement; beschrijven diensten. productinformatie monitort, bewaakt Procesmanagement; brengt, budgetten managet. Klantmanagement; (waardepropositie). (beter) omgaat leveranciers. Organisatiemanagement; strategie, leiderschap organisatiecultuur. sturing managet. procesverbetering evalueert verandering. keuzethema (Fabriek Duurzaamheid) Nederlandse Engelse taalvaardigheid. Afgestudeerd? Gefeliciteerd, erkend zak: Windesheim Ad naar: (deeltijd); Beroepsonderwijs (deeltijd)."
applied science,Zuyd Hogeschool,B,"Heerlen, Geleen",Nederlands,4 jaar,"vak? praktijk? geweldig? Applied dÃ© labjas aan! profielen: profielen: mbo-4-diploma behalen? compacter appliedscience@zuyd.nl. vooropleidingseisen. afleggen. motivatiegesprek. appliedscience@zuyd.nl. oktober. Applied Ã©n schoolbanken definitief enkel Applied Science: Circular Materials, Molecular Health Sustainable Chemistry. noodzakelijke topper oriÃ«ntatie. interesses? programma's. Moleculair Rekenen, Atomen Moleculen, Lab- onderzoeksvaardigheden, Spectroscopie, Reactiviteit Moleculen, Professionalisering OriÃ«ntatie, Celtechnologie, Macromoleculen, Onderzoeksproject, Kinetiek Reacties, Synthese Productie, GeÃ¯ntegreerd Onderzoeksproject. studierichting. duren. doet, afgeleid stomen verschijnt stagemoment Circular Materials: materialen: 3D-geprinte borstprothesen borstkankerpatiÃ«nt. recycleerbare klimgrepen boulderhal. ding merken: tastbaar circulariteit draad. afvalhoop moeten, hergebruiken. dankbaar Molecular Health: omgeving: DNA-analyse kankerpatiÃ«nt genetisch micro-organismen bioplastics kweekvlees produceren? Sustainable Chemistry: werkelijk overal, Ã©cht voelen. laboratorium) Ã©n schaal fabriek). telefoon levensreddend medicijn. zonlicht reacties leuke, Brightlands Chemelot onderzoeksresultaten doorgroei onderwijspartner CHILL. CHILL Brightlands Chemelot leer-, werk- onderzoeksomgeving kijker CHILL prima. Applied opstarten bedrijf? vervolgopleiding? gewoon. eindstreep zicht. probleem, literatuur, bedrijfs- docentbegeleider gaten loodjes. afstudeerverslag â€˜Bachelor Scienceâ€™. 3D-printer bioprinter nieuwe, herbruikbare sportwereld? heeft? Applied vertrekken boven ongetwijfeld hÃ©t biomedisch, materiaalkundig onderzoeker; Ã©n toepassen; managen, rapporteren; masteropleidingen, Maastricht, RWTH Aachen TU Eindhoven. materopleidingen Maastricht"
