study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
automotive,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,"elektromotoren, ervan? autozaak runt? HAN Arnhem. HAN Ã lle voertuigenbranche expertise! Havo: NT-profiel? NG-profiel? EM-profiel? B Ã¨n CM-profiel? B Ã¨n B? B. ASK HAN. Vwo: NT-profiel? NG-profiel? EM-profiel? B Ã¨n CM-profiel? B Ã¨n B? B. ASK HAN. Mbo: Vmbo-t: Ã©n Arnhem! Hbo/universiteit: HAN? HAN wijst beproevingen, bedrijfsleven! basisvorming Science! voertuigenwereld. Verrijk 3D-tekenen, voertuigtechniek, verrijkt. Ã¨n speel vervoer? Ã©n betaalbaar verhoudt energiebesparing brandweerwagen. Fun Efficient; Tuning Business; When Every Counts; Lesboek? Instructievideo kijken! instructievideo's uitleg, dingen! Studentbegeleiding spannend. HAN coach: studentbegeleider. vaak. thuis? diehard technicus? voertuigenwereld? kennisopbouw. HAN toekomstvisie! expertisegebieden. Mobility Business; Vehicle Control; HAN mede-studenten, Gravity Racer HAN Eco-Marathon. expertisegebied Stagelopen: Automotive-werkgevers. Automotive-studenten. nieuws. HAN HAN topreputatie. grens? Grijp kans! Volkswagen, BMW Bentley Cool toch! gedroomde Powerhouse Innovation: 'Powerhouse Innovation' Ready werkgebieden HAN kickstart â€˜Presenting like Proâ€™ Engels. belangrijker. stapt, nÃ³g verreik Science! expertisegebied? Doorstroomminor: Advanced Mobility: Vehicles Infrastructure; Lightweight Structural Vehicle Robotics; Powertrain; opdracht! haast afstudeerproject? Automotive! Automotive? Geniet studiebanken? doorstudeermogelijkheden! HAN Systems: Cyber-Physical Systems: Cyber-Physical Human-Technology Interaction: HAN. TU Eindhoven."
elektrotechniek,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,"Elektriciteit? Zonnepanelen, aandrijven voertuigen, keukenapparatuur kick! NT-profiel? NG-profiel? overweeg EM-profiel? B CM-profiel? B? B; voorbereiding. havo-niveau voorkennis, opgezet zij-instromers. zomer) B havo. ASK HAN. Vwo: NT-profiel? NG-profiel? EM-profiel? CM-profiel? B? B. ASK HAN. Mbo: Hbo/universiteit: HAN? knallen, industriÃ«le hoogspanning theorieÃ«n. oriÃ«ntatie, Ã©chte weg? reuze boeken; microcontroller; bronnen; schakeling. Interactive Time Phased 1? kapstok. toegepast! Voorbeeld: 'Duurzaam Elektriciteitsnet' opgewekte elektriciteitsnet. CO2-loze warmtepomp. (data)systemen signalen, opwekt afstanden transporteert. versta Synchrone asynchrone machines; Elektriciteitsproductie; Transmissie Energieomzetters vermogenselektronica; (gecontroleerd verplaatsen). Zorgrobots; verkeersregelsystemen; Productiemachines autofabrikant; Kofferafhandeling Schiphol; Raceboot bedrijfsprojecten: Bicycle Simulator; Small Hydrogen Vehicle; trolleybus; Baby Patient Simulator; Activating Parkinson Patients. DÃ© Nederland TenneT Europa. Prodrive, Powerhouse Innovation: 'Powerhouse Innovation' IndustriÃ«le regelsystemen: onderwijsblok industriÃ«le regelsystemen. Modelvorming Servo-regelingen; Besturingstechniek; signaalbewerking. Onderzoeksprojecten: SEECE, onderzoekscentrum HAN. SEECE verspreidt zon- windenergie. NÃ³g inbreng; 'Onderneem: bedrijf!'. Doorstroomminor: Alliander, (onderzoeksgroep) Nederland HAN vermogenselektronica industriÃ«le industriÃ«le systemen! Bicycle Simulator, Small Hydrogen Vehicle, trolleybus Activating Parkinson PatiÃ«nts. hoogspanningsbedrijven TenneT Alliander. KEMA Labs. HAN HAN Cyber-Physical Systems: Cyber-Physical Energy: efficiÃ«nter, Systems:"
civiele techniek,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,"weer, leefbaar? 30-40 waterbouw! hbo! havodiploma. (E+M), (C+M), (N+G), (N+T). Vwo: (E+M), (C+M), (N+G), (N+T). Mbo: aanmeldenâ€¯voor HAN. Middenkaderfunctionaris Infra? Middenkaderfunctionaris Infra: Studielink â€˜Start jaarâ€™. Hbo/wo: rug HAN? ASK HAN InstroomcoÃ¶rdinator. Vrijstellingen: deed, mbo-opleidingen Informeer ASK HAN, InstroomcoÃ¶rdinator. Nederlands ASK HAN Nederlands Nederlands? Taalschakeltraject Staatsexamen NT2 B2 Ã©n Nederlandse voltijdstudie Ã©n Middenkaderfunctionaris Infra? studiejaar! Fundering Dijk, Ontsluitingsweg Jachthaven. bijhorende Welke? Nou, Bouworganisatie, Wegenbouw, Funderingstechniek Vloeistofmechanica. 3D-tekenen. hoofdfase: mbo-4-opleiding belangstelling beroepstaak aangewakkerd. arbeidsmarkt, vervolgstudie! Ruimtemakers, Co-create Transition. Arlinde, HAN TU Delft: TU Delft oudste Nederland. scoort QS Ranking. UTwente: Enschede"
chemie,HAN University of Applied Sciences,B,Nijmegen,"Nederlands, Engels",4 jaar,"eierdozen bermgras? vitamines vuilnis? tijdens!) (N&T) (N&G). Maatschappijprofiel B Matcht Vwo: (NT) (NG) Maatschappijprofiel B Matcht Mbo: HAN ROC RijnIJssel Koning Willem I studieduurverkorting? HAN VoorlichtingsCentrum. Hbo/wo: begint. voorwaarden, deficiÃ«nt (Chemie, BML Bio-informatica). optioneel. aangeraden, BML aangeraden. opnemen instroomcoÃ¶rdinator, Renate Rietveld, studieloopbaanbegeleiders Wiet Jenniskens Ilse Gerritsen. melden seniorslb.atbc@han.nl diplomaâ€™s, cijferlijsten motivatiebrief. ingepland deficiÃ«nt vastgelegd overeenkomst toegestuurd informatie: Laan Scheut Nijmegen. juni; toetsrooster tevoren mail. toegestaan Binas toegestaan. surveillant toelatingsexamen; bedragen â‚¬75,- betaal â‚¬225,-. Betalen HAN vÃ³Ã³r link. 5,5 herkansing compensatie; geldig gedeeld. restitutie examenkosten. afspiegeling havoniveau, (tweedehands) havo-boeken. oefenexamens James Boswell aansluitprogrammaâ€™s vwo-niveau. Vavo volwassenonderwijs certificaten staatsexamens. restitueerbaar. gesprek, seniorslb.atbc@han.nl. Nederlands mbo-4. niveauvragen ASK HAN Nederlandse B2-niveau verplicht, aansluit, Laboratoriumonderzoek: 'Onderzoeken' (bijna)realistische steviger. ingrediÃ«nten HAN HAN Nou, deze: analyses. bodemmonsters, voedingsstoffen polymeerchemie: organisch (synthetische) Polymeerchemie lijmen, kitten vezels. snuif komen! datatechnologie, innovations, drug discovery bio-nanotechnologie. Doorstroomminor: HAN Europa, Nederland grens! testtechnieken. HAN? allebei! Molecular Sciences: Molecular verzamelterm Molecular Sciences. Engelstalige Radboud Nijmegen Chemistry Life, Medicinal Chemistry, Molecular Chemistry, Physical Chemistry, Innovation, Society. Chemistry: Analytical Sciences: analysetechnieken, strategieÃ«n: master-track scheikunde: Wist HAN"
bouwkunde,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,"fantaseren omtovert lege (NG), (NT), (EM). ASK HAN instroomcoÃ¶rdinator. (NT), (NG), (EM). ASK HAN instroomcoÃ¶rdinator. Middenkader Bouwkunde? 2) Middenkader Studielink 'Start jaar'. hbo? ASK HAN Hbo/wo wo- mbo, ASK HAN InstroomcoÃ¶rdinator. ASK HAN /wo-opleiding? ASK HAN. ASK HAN ASK HAN InstroomcoÃ¶rdinator. ASK HAN Nederlands ASK HAN Nederlands Nederlands? Taalschakeltraject Staatsexamen NT2 B2 Ã©n Nederlandse 'courses' kwartaal. Ã©cht hbo-bacheloropleiding strandtent? kans: Ã©n demontabel rijtjeshuis. behoeften? plattegrond daarbij? complexer: Concreet: Coehoorn Arnhem. 'los': bouwkundestage. 4e-jaarsstudent. Ideaal, hem DÃ© Bouwkunde-opleiding begint: bouwbedrijf, advieskant, bouwadvies- overslaan. Utiliteitsgebouw. super-duurzaam strandpaviljoen Ã©n HAN Europa, China, AustraliÃ« Verenigde Staten. Healthy Environments. land, (Engelstalige) Innovations Dutch Architecture? Lees kozen Ec, Tec, Co-Create Transition, Dutch Architecture meets Dutch Landscape Architecture. Wow! (overheids)instelling, ingebracht. bouwt; montageplannen constructietekeningen â€“berekeningen menskracht Autocad Revit. (HAN-)opleidingen. (master): conceptueel? registreren Nederlandse Architectenregister."
biologie en medisch laboratoriumonderzoek,HAN University of Applied Sciences,B,Nijmegen,Nederlands,4 jaar,"cellen? veroorzaken kweek lekkerste tomaten? (N&T) (N&G). Maatschappijprofiel B Matcht (NT) (NG) Maatschappijprofiel B Matcht HAN ROC RijnIJssel Koning Willem I daar? HAN inkorten. verkorting studieduur: Middenkaderfunctionaris Middenkaderfunctionaris Middenkaderfunctionaris ROC gestudeerd? ernaar! Hbo/wo ASK HAN Instroomtraject Nederlands Nederlands ASK HAN Voorlichtingscentrum Nederlands B2. Lees ASK HAN vluchtelingstudenten HAN UAF. BacteriÃ«n DNA vermenigvuldigen: meester basics. Laboratoriumonderzoek: leukst moleculair-biologisch DNA eiwitten? diagnostiek? reageerbuizen, microscopen petrischalen. levensbelang: niets. micro-organisme. Biotechnologie, Plantenbiologie uitgeprobeerd: Ã©cht gekweekt bioreactoren, insulineproductie, diabetes I, E.coli. Nadat gezuiverd DNA micro-organisme cosmetica voedsel? biotechnologisch Plantenbiologie HAN Plantenbiologie levensbelang, voedsel, kleding, brandstof. cel-mechanismen verbouwd bodembacteriÃ«n gewassen beÃ¯nvloeden? plantenhormonen zaadontkieming plantengroei? Plantenbiologie biomoleculen. lichamen? nematode C.elegans. gen overmatige celdeling stoppen. eukaryotische kweekflessen beÃ¯nvloed gehechte loslaten migreren. Neuro-immunologie Neuro-immunologie ontwikkelend onderzoeksgebied neurologische neurodegeneratieve Alzheimer? Multiple Sclerose? bestrijden ziekteverwekkers? gut-brain-axis geÃ¯nteresseerd resistentie neuro-immunologie diagnostiek, Bio-nanotechnologie. Nederland daarbuiten? ervoor! stukjeâ€¦ gedaan; hoop, lopend hÃ©t â€˜watâ€™ â€˜hoeâ€™ â€˜waaromâ€™. Nederland, Europa AustraliÃ« VS? laboratorium; tillen; vertelt. BML HAN Molecular Nederland Molecular (MSc) HAN Molecular Engelstalige MMLS HAN MMLS HAN Medical Biology (MSc) Engelstalige lichaam. specialist? patiÃ«nt? Medical Biology Nijmegen. Medical Biology Radboud Biomedical (MSc) ziek? beter? Biomedical Biomedical Radboud (MSc) Inspelen Engelse plantenrassen, bestrijd plantenziektes oogst bedreigen teeltsystemen."
bio-informatica,HAN University of Applied Sciences,B,Nijmegen,Nederlands,4 jaar,"borstkankerbehandeling data-analyse? Bio-informatica: dÃ© IT Ã©n biologie! Havo-diploma Let A, B (NG) (NT) (EM) (CM) A, B Matcht Let B (NG) (NT) (EM) (CM) B Matcht gehad? achterstand Hbo/wo HAN VoorlichtingsCentrum ASK HAN A-kwadraat uuhmâ€¦ zat alweer? Opfriscursus. Lees Nederlands Nederlands ASK HAN Voorlichtingscentrum Nederlands B2. Lees ASK HAN vluchteling-studenten HAN Taal- UAF. specialiseert. afsluiter? brouwen? Python? antwoorden. sequentieanalyse schaven, verschil: vorige Python gewerkt? softwaregebied Java Toveren top-tools voeten, proteomics eiwit-aanwezigheids-rapport leeswerk doorspitten stukkenâ€¦ handiger: textmining Superhandig efficiÃ«nt! moorden oplossen? CSI hitseries CSI? Oud-student Thijn Kempen lacht. DNA-onderzoek moordenaars ontmaskeren spectaculair. wachttijd. bio-informatici moordzaak. kankermedicijn. proteÃ¯nekennis kanker. nieuws? datamining. Ã©cht Langzamerhand kenner bio-informaticagebied. verruil bedrijfsleven: Verleg abroad taalkennis tillen? Duitsland Canada? HAN BelgiÃ« AustraliÃ«. Smaakt i: vakkennis. Hoe? Bio-informatica? uitstapje HAN simuleer â€˜digitaalâ€™? Ã©n biologie? Python Java? Datamining: eiwitten, dna-moleculen? Doorstudeermogelijkheden HAN HAN. (MSc): HAN-masteropleiding 2023. bioinformatica (60 EC) HAN (MSc): ziekte? kernvraag Engelstalige cellulaire volksgezondheid. Radboud Nijmegen Bioinformatics (MSc): Engelstalige Bioinformatics (MSc): Engelstalige Wageningen University Bioinformatics Biology (MSc): gouden complexiteiten Amsterdam (MSc): biologie-bacil Engelstalige vervolgstap. deurtje verder: Radboud Radboud Nijmegen Scheikunde: Wist HAN"
werktuigbouwkunde,HAN University of Applied Sciences,B,Arnhem,Nederlands,4 jaar,"oplossingen? uitvoeren? machine(onderdeel) HAN Werktuigbouwkunde! NT-profiel? NG-profiel? EM-profiel? B Ã¨n CM-profiel? B Ã¨n B? B; B ASK HAN; Vwo; NT-profiel? NG-profiel? EM-profiel? B Ã¨n CM-profiel? B Ã¨n B? B; ASK HAN; Mbo; Hbo/universiteit; HAN? steeds. Ã©cht halve (mag invullen) begin! productieâ€“ thermodynamica. dÃ³en. gÃ¡ 3D windmolenproject. bereikt. Productieâ€“ energietechniek; Constructieleer; Thermodynamica; (sociale) samenwerkt. (machinebouw) (energiesystemen). Last least: engineeringopleidingen warmtepompen leefklimaat. leerteamcoach constructieproblemen lijf? (bedrijfs)systemen robotica; HAN gemakken voorzien. buig- snij- laswerkzaamheden, CNC-technieken 3D-printen. toevlucht energy Health Lab: Health HAN Arnhem Systems; Cool! HAN. techniekreuzen. Besi, Ansaldo Thomassen, Jazo Beijer; kleinbedrijf? wil! onwijs rijker! Powerhouse Innovation 'Powerhouse Innovation' â€˜proeve bekwaamheidâ€™ meehelpt hbo-bacheloropleidingen zÃ©ker Semiconductor Packaging? ideaal, trekt? geslaagde machinebouw. mechanieken verbeteren?; samen?; stormvloedkering Zeeland, landbouwmachines, zorgapparatuur Intensive Care (IC) fiets!; koude opslag, genoeg:; Systems; HAN mastertracks Cyber-Physical Energy.; (universiteit); mechanica? Engelstalige Twente productieprocessen.; Biomedical Biomedical Eindhoven."
engineering systems,HAN University of Applied Sciences,M,Arnhem,Engels,1 jaar,"Engelstalige Cyber-Physical Energy. next level. Mechatronica, Procestechniek tracks Modelling; Control; (keuze)modules track; Modelling; Advanced Vehicle Dynamics; Control; Innovations Powertrains; Mathematics Small Reliable Electricity Hubs; Electives: Small Advanced Vehicle Dynamics; Control; Intelligent Mobility; Mathematics Hydrogen Technology; Reliable Electricity Hubs; Electives: Innovations Powertrains; Control;"
applied data science,HAN University of Applied Sciences,M,Arnhem,Engels,2 jaar,Engelstalige Scientists verwachte afvalinzameling vrachtwagens efficiÃ«nter Scientists Python; computer) Engels B2 (Europees technologieÃ«n creÃ«ert uitdragen. gefundeerde waarde-creatie intelligence); levenscyclus; onderzoeksmethode; peers; (MSc)! (onderzoeks)project; kennisdomeinen; scope meewerkt creÃ«ren! doorlopen; peers domeinen; waardecreatie;
molecular life sciences,HAN University of Applied Sciences,M,Nijmegen,Nederlands,2 jaar,"Biochemie Biotechnologie, (HLO ingenieur); onderzoekservaring geweest experimenten; Engels B2 (Europees Molecular opeenvolgende dagen. onderzoeksinstelling. EC's. finetunet celbiologie. uitzetten strategieÃ«n. R&D-projectstrategie vult bedrijfsstrategie. houw veld, strategieÃ«n Onderzoeksvaardigheden; Projectmanagement; Schrijfvaardigheden wetenschappelijk); Communicatievaardigheden effectiviteit."
civiele techniek projectvoorbereiding en -realisatie,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,"zwak wegenbouw? varianten) Havo/vwo (E+M); (C+M); (N+G); (N+T); 4? Projectvoorbereiding volgde hbo/wo Informeer ASK HAN, Avond InstroomcoÃ¶rdinator; ASK HAN; Nederlands ASK HAN Nederlands Nederlands? Taalschakeltraject Staatsexamen NT2 B2 Ã©n Nederlandse helpen; Civilion bemiddelen Maatwerk Civilion. Informeer carriÃ¨re Engineer! Installatietechniek. Projectvoorbereiding- scherp? startblokken! Projectvoorbereiding -realisatie officieel Ã©n beheerplan projectvoorbereiding Projectvoorbereiding Projectrealisatie projectvoorbereiding. Projectrealisatie herontwikkelings- contractmanagement; infratechniek; waterbouwkunde; uitvoeringstechniek."
constructeur werktuigbouwkunde,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,eindproduct: overzie NT-profiel? B O&O? NG-profiel? B O&O? EM-profiel? B O&O? CM-profiel? B O&O? B? B. ASK HAN. Vwo. NT-profiel? B O&O? NG-profiel? B O&O? EM-profiel? B O&O? CM-profiel? B O&O? B? B. ASK HAN. Mbo. Hbo/universiteit. HAN? vrijstelling(en). basis: materiaalkunde: computermodellen til hoger.
elektrotechniek/energietechniek,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,"elektriciteitsnetten, verlichtingsinstallaties NT-profiel? NG-profiel? EM-profiel? B CM-profiel? B? B; havisten; ASK HAN; Vwo; NT-profiel? NG-profiel? EM-profiel? B CM-profiel? B? B; ASK HAN; Mbo; Brochure deficiÃ«ntietoetsen Hbo/universiteit; HAN? ASK HAN deeltijdstudie Industrial omvormers toegepast. regelingen aandrijfsystemen vermogensstromen energietechnisch"
embedded systems engineering,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,"(Ad) Ã©n gebruiks- NT-profiel? NG-profiel? EM-profiel? B CM-profiel? B? B; ASK HAN; Vwo; NT-profiel? NG-profiel? EM-profiel? B CM-profiel? B? B; ASK HAN; Mbo; Brochure deficiÃ«ntietoetsen Hbo/universiteit; HAN? ASK HAN (Ad) omscholen bijscholen, deeltijdopleiding."
bouwtechnisch medewerker,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,"wonen. efficiÃ«nter Ad Bouwkunde! Havo/vwo (N&T), (N&G) (E&M); handig, Hbo/wo vÃ³Ã³r augustus 2007? Informeer ASK HAN, Avond InstroomcoÃ¶rdinator; Nederlands ASK HAN Nederlands Nederlands? Taalschakeltraject Staatsexamen NT2 B2 Ã©n Nederlandse HAN Employment werknemers; Engineer! Installatietechniek. hoog- laagbouwprojecten. nieuwbouwwoningen: gasloos architectuur. gebouwen: grond, projectrealisatie pocket! onderbouwen; nieuwbouwwoning renoveren; bouwkunde-projecten bouwprocesbeheersing; transformeren; herbestemmen."
gebouwgebonden installatietechniek,HAN University of Applied Sciences,AD,Arnhem,Nederlands,2 jaar,"efficiÃ«nt automatisering? Ã³Ã³k Gebouwgebonden Installatietechniek. Havo/vwo (N&T) (N&G). gedaan? Academiebureau. Gebouwgebonden Installatietechniek. Hbo/wo Informeer ASK HAN, Avond InstroomcoÃ¶rdinator. ASK HAN Nederlands ASK HAN Nederlands Nederlands? Taalschakeltraject Staatsexamen NT2 B2 Ã©n Nederlandse HAN Employment werknemers. SEECE SEECE SEECE expertisecentrum HAN participeert. SEECE SEECE werkervaring? sneller. adviesgesprek. Gebouwgebonden Installatietechniek studeren: deeltijdstudent Gebouwgebonden Installatietechniek adviesgesprek: verwachtingen. Gebouwgebonden Installatietechniek eruit. schetsontwerp redeneren 1ejaar Voorlopig afwegingen. verlies oog. regelgeving;"
