study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
technische informatica,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"slimme, Lever samenleving? rijdt, perenbomen snoeit rÃ¶ntgenapparaat chirurg hartoperatie. apparaten. veroveren vierjarige voltijdopleiding gedrag beÃ¯nvloedt koppelen computer. koppelen computers Hierdoor veroorzaakt zelfrijdende botsingen peren betaalbaar. Havo: Economie B Cultuur B Gezondheid; B vereist). Vwo: Economie Maatschappij; Cultuur Maatschappij; Gezondheid; (mits deficiÃ«ntie hebt). andere: wo-propedeuse (mits deficiÃ«ntie hebt); wo-bachelor (mits deficiÃ«ntie hebt); vogelvlucht: apparaten, robotica, computersystemen, raak vertrouwd noodzakelijke oplossingsgericht fasen: inleidende informatica; stof; specialisatiefase horizon verbredende manieren: Inholland ene â€™s morgens collegezaal aantekeningen hoorcollege. â€™s Middags werkcollege. practicum beheerst, manieren: schriftelijke tentamens, afsluitende opdrachten, verslagen mondelinge presentaties. oriÃ«nteer ICT-werkveld. programma, robotauto aansturen uitlezen ontwikkelde website domotica. vrijheid accenten leggen. computersysteem robotauto aansturen website database, aansturen; Logica, algebra lift beweegt, liftdeur dicht. lift aankomt, deur openen. logica logica doorgronden. algebra lift. logica toepast. woorden: liftsysteem. componenten, weerstanden, transformatoren schakelaars. lamp tanden robotica. aandragen lineaire algebra grafentheorie. wiskundekennis vraagstukken, robotica. elektronica. Programmeertaal C moeder programmeertalen: programmeertaal C. oefenen geheimen jou; Microcontrollers afstandsbediening magnetron: microcontrollers. computerchips afdraaien magnetron â€˜ping!â€™ zegt prak opgewarmd microcontrollers Operating aanzet, laadt besturingssysteem (operating system) geheugen ontrafel geheimen besturingssystemen; vision oogstrobot broccoliveld? computervision camera programmeert. camera oogstrobot supersnel broccolistronk oogsten; Linux Linux besturingssysteem. Linux installeert system. pad. leerzame technologie! Waar? stageperiode gerichte society systems. Oftewel: tegenkomt. Lukt linksom? probeer rechtsom! hardware. collegastudenten studies studie, bewijzen afstudeerstage. afstudeerstage, toepast uitbreidt onderwerp. Science: Afgestudeerd? eeuwig naam plakken: BSc, oftewel ing. (ingenieur) vÃ³Ã³r naam zetten. richting? kan! vervolgstudies hbo-studie Saxion: robotsystemen. robotica."
toegepaste wiskunde,Hogeschool Inholland,B,Amsterdam,Engels,4 jaar,"hersenen herinneringen ervaringen oogwenk. zichzelf herprogrammeren input. zuivert ontcijfert om, begrijpt Fluitje cent! Maar... geest? kwalificeert brein woorden, manipuleren, omheen daartussenin. apps, AI zelflerende bedrijfsactiviteiten optimaliseren beslissingen schaal beÃ¯nvloeden. sleutelrol Mathematical Engineers, naam gegeven IT, vinden: schermen datawetenschappers, softwareontwikkelaars statistici voorgrond, bedrijfsanalisten, selfmade ondernemers consultants. IT, financiÃ«n, risicobeoordeling beurt bestrijken denkbare industrie, muziek, sport, commercie omvat carriÃ¨repad flexibiliteit onderweg toekomst, primaire Applied Mathematics studenten: International Baccalaureate, High diploma, General Certificate Secondary Education, Abitur Fachhochschulreife, Equivalent international Vergelijk kwalificaties. Nederlandse studenten: Havo-diploma (E&M B, C&M B), (alle profielen, C&M B), (hbo universiteit), (als mist). Taalvereisten: IELTS: 6.0 hoger, TOEFL internet-based: totaalscore 80, Cambridge-certificaat: CEA, CPE FCE totaalscore C (169-172), Havo/vwo: geslaagd Engels, Mbo-4: geslaagd Engelse innametoets. leeromgeving: gelijkgestemde individuen wereld; perspectieven culturen, smaken eng avontuur beginnen, gezorgd niemand zijn; ideeÃ«n veld ruimte. ideeÃ«n realiseren. programma: termijnen; termijnen centrale wiskunde- IT-kennis opdoet, begeleidt toepasbaar hoofdthema's bestrijken: Science, Databases, App-ontwikkeling â€‹â€‹derde Challenge. zuurverdiende beslissen specialiseren; gewijd Nederland duiken specialisatietrajecten aanbieden. uitwisseling elders reeks expertcursussen gespecialiseerde carriÃ¨regebieden bestrijken cursusfocus: Klik tabbladen linkerkant volgen; hoofdcategorieÃ«n termijn vormen: Kracht getallen: Formules, puzzels patronen detecteren. getallen voordeel schaal manipuleren. puntjes: hedendaagse Scientist ongeveer evenveel beslag categorie gecombineerd codeeroplossingen Python, Java, SQL computertalen. apps code, getallen, situaties Oefening baart kunst: categorieÃ«n solide observatie, gesimuleerde experimenten. Nuttige intelligentie: Last but not least, set niet-technische soft skills, comfortabel vertrouwen passen; interpreteren, behalve geval, situaties voordoen. persoon, wilt), gemakkelijk reflecteren zichzelf anderen, basisvaardigheden drie; â€‹â€‹cursusinhoud grofweg verdeeld: Strength Numbers, 'Wiskunde' genoemd; 28% code, 'IT' genoemd; Oefening baart kunst, 'projecten' genoemd; 17% Beneficial Intelligence, 'Soft skills' genoemd. Wiskunde/Data Termijn Precalculus; Python Inleiding Science; Engels Termijn Calculus Logica bewijs; Python 'Data-analyse'. Termijn Engels Termijn Calculus 3; 'Databases'; Databasesystemen. vervolg naamtrack intermediair toegevoegd; specialisatiegebied. cursusinhoud grofweg verdeeld: 32% Strength Numbers, 'Wiskunde' genoemd; 32% Everything up Code, 'IT' genoemd; 20% Practice makes Perfect, 'Projects' genoemd; 16% Beneficial Intelligence, 'Soft skills' genoemd. Wiskunde/Data Termijn Engineering; Object Oriented Programming Cryptografie; Geometrie. Termijn Engels 3; 'Application Development'; Numerieke Analyse; Object Oriented Programming Termijn Grafentheorie; Engels 4; Operationeel onderzoek; AM Challenge Algoritmen datastructuren. Termijn 'Algoritmen'; Object Oriented Programming 3; Organisatie; Inleiding Learning; keuze, bekend raakt dagelijkse biedt. specialisatiefase specialisatietracks aanbieden, track Deep neurale netwerken implicaties ervan. Deep conditievoorspelling waterbeheer, enz. â€‹â€‹internationale uitwisseling gerelateerde partneruniversiteiten Helsinki Metropolia University Applied Sciences, Hochschule fÃ¼r Technik und Wirtschaft Berlijn PÃ´le LÃ©onard Vinci Parijs. toolkit compleet expertcursussen eindprojecten werken: Learning, Science, Challenge Natural Language Processing, Geographic Information Systems, Cloud Computing. scriptie, Science: Zodra scriptie graad Science! voortzetten masterdiploma certificering. Afgestudeerden masterprogramma's waaronder programma's netwerken, software-engineering, game-ontwikkeling, intelligentie natuurlijke taalverwerking."
werktuigbouwkunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,"Vakmensen morgen kijken: beter, sneller, zuiniger, duurzamer? draaiende. B gaan, fabriceren, patiÃ«nten verplegen: machinerie stopt. elektriciteit Nederland krakend stilstand. Gelukkig technici voorkomen. Vakmensen morgen kijken: beter, sneller, zuiniger, duurzamer? drive? raderen hoofd enthousiast draaien vraagstukken? Werktuigbouwkunde. (Natuurkunde deficiÃ«ntie Economie (Natuurkunde (Natuurkunde deficiÃ«ntie wo-propedeuse deficiÃ«ntie wo-bachelor deficiÃ«ntie Studieopbouw kort hersenen lekker praktisch. technologieÃ«n zit. veelzijdig, knie krijgen. mechanische materiaalkeuze machineonderdelen staan. zogeheten â€˜warmeâ€™ langs, energietechniek, thermodynamica, stromingsleer warmteoverdracht. hoofdonderdeel industriÃ«le automatisering: regel- besturingstechniek. Studievormen onderwijsvormen bestanddeel hoorcolleges uren zelfstudie: locatie, prettig concentreren vingers? handen hersens spreken Lukt praat krijgen? stages. proef excursies. baanbrekend praktijkonderzoek. georganiseerd zogeheten lectoraten tastbare robotica, (kunststof)composieten. ongeveer theorielessen practica. werkplaats projectvaardigheden skills. materiaalkunde productietechniek regeltechniek aandrijftechniek filtersystemen verbrandingstechnologie energietechniek construeren tekenen. week, oriÃ«nteren materiaalkunde productietechniek regeltechniek aandrijftechniek filtersystemen verbrandingstechnologie energietechniek construeren tekenen. praktijkstage Nederland proefdraaien stageplekken. is? mee. Trekken jou, Fluor, Tata Steel, ECN Marinebedrijf? kleiner familiebedrijf kop Noord-Holland? Regulier keuzeonderwijs pak draad energietransitie, industriÃ«le kenniswerkplaats. Keuzeonderwijs mogelijk, materiaalkunde productietechniek regeltechniek aandrijftechniek filtersystemen verbrandingstechnologie energietechniek construeren Intercultural Ingenieursethiek. Opnieuw keuze: Advanced Engineering, Ondernemen wissel pakket) opleiding? Kenniswerkplaats vakman- vrouw Inholland prototype, meetopstelling computerprogramma resulteert scriptie bedrijfsbegeleider deskundige. springplank duiken werktuigbouwkunde. Delft. ir."
cybersecurity,Hogeschool Inholland,AD,Amsterdam,Nederlands,2 jaar,"phishingmail ontvangen echter echt? Phishing voorkomende cybercrime, slechts topje ijsberg. bescherming, verbonden wereldwijde web: tablet, iPhone, smartwatch, spelcomputerâ€¦ noem Ja, apparaten, verlichting stofzuiger. malware schadelijke binnenkomt, besmet zomaar kwijt 's voor! geworden computersystemen. toename remote uitrol 5G risico cybercrime groter. EÃ©n druk knop platleggen compleet ontregelen. redder nood is? affiniteit hoop organisatietalent spin cybersecurity. Economie Maatschappij; Cultuur Maatschappij; Gezondheid; Economie Maatschappij; Cultuur Maatschappij; Gezondheid; wo-propedeuse; wo-bachelor; Studieopbouw kort IT Infrastructure IT Risk Planning voornamelijk cybersecurity. opleiding? Systeem- netwerkbeveiliging; Netwerkbeveiliging -monitoring; Penetratietesten social engineering; Privacy gegevensbescherming; Risicoanalyse -management; Beveiligingsstandaarden -protocollen; Incidentmanagement compliancy; Regelgeving ethiek cybersecurity-branche. geschonken onderzoeksvaardigheden, aspect cybersecurity expert. tenslotte landen culturen bronnen overwegend Engelstalig IT Infrastructure System Fundamentals EC; Network EC; MKB oriÃ«ntatie EC; at work EC; Studiebegeleiding EC. System EC; Incident Response EC; Social EC; Studiebegeleiding EC. IT Risk Risk EC; Tooling EC; EC; Studiebegeleiding praktijkoriÃ«ntatie EC. Risk EC; Inleiding EC; EC; Compliance EC. Planning Planning EC; Identity Access EC; Trends IT EC; Penetration Testing EC. Continuity Disaster Recovery EC; Planning EC; Procurement Contractmanagement EC. Afstudeerstage, EC; Professionalisering EC. Ondersteunende Studiebegeleiding beroepsoriÃ«ntatie; Reflecteren. inzetbaar allround cybersecurity officer consultant werkvloer. semesters, tenminste Ã©Ã©n praktijkproject behandelt organisatorische cybersecurity duikt praktijkervaringen overbrengen, gastsprekers, levensechte kijkjes keukens (gemeentelijke) voortzetten IT Cybersecurity informatiebeveiliging."
maintenance,Hogeschool Inholland,AD,Alkmaar,Nederlands,2 jaar,"omgeving? installaties? Maintenance. razendsnel. plannen, coÃ¶rdineren begeleiden. veelzijdige onderhoudsengineer Economie B); Cultuur B); Gezondheid; deficiÃ«ntie Economie Maatschappij; Cultuur Maatschappij; Gezondheid; deficiÃ«ntie wo-propedeuse deficiÃ«ntie wo-bachelor deficiÃ«ntie Maintenance verandert je. dynamisch onderwijsconcept leerroute. tentamens, boekenlijsten traditionele schoolbanken bij. kennisexperts leercoaches. wekelijkse labs, kennislabs leeromgeving 24/7 openstaat, scherp overtuigend opbouwt. faalanalyse uitvoeren, onderhoudsconcept opstellen, managen? aantonen. razendsnel Maintenance beweging morgen? proactief, verantwoordelijk, Ã©n slag? geknipt Maintenance. onderhoudsengineer morgen. ICT-kennis op, Internet Things belangrijker onderhoud. continue trends service apparaten. innovaties. boost carriÃ¨re procesindustrie, energiesector sector. doorstroommogelijkheden Bedrijfskunde. aansluitmodule"
creative media and game technologies,Hogeschool voor de Kunsten Utrecht,B,Utrecht,Nederlands,4 jaar,"Creative Technologies (CMGT) Kunsten Utrecht, afstudeerrichtingen: Art, Development, Audio Sound Design. Havo: C&M B; E&M N&G N&T Vwo:"
bio-informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"boeit je. computerprogrammaâ€™s wat. Bio-informatica Ã©n computers puzzelen plant, dier. bio-informaticus ziekenhuis, onderzoeksinstituut oorzaak erfelijke ziekten, voedsel. Bio-informatica oefent stof, praktijk: levende virtueel eiwitten. universiteiten. hoogte ontwikkelingen, gastsprekers, lectoren onderzoeksveld 4-, (profiel N&G, N&T E&M. C&M nodig). Python. nieuw. bestudeert DNA scheikunde. Python. 'meesterproef' programmeer computergame, galgje mastermind. bio-informatica-databases -programmaâ€™s bestudeert stofwisseling. toekomstig bio-informaticus Annotatie honderden stukjes DNA 10.000 letters lang. overlap stukjes? bacterie DNA eiwitten erop codeert. ontstaan evolutie bestudeer eiwitten mee. Bovendien programmeer bio-informatica website Bio-informatica? bindend studieadvies (BSA). EC (studiepunten) minstens 45 EC behaald, waarvan EC programmeerdomein? niet? helaas alternatieve informatica. mutaties DNA, databases, algoritmes hoeveelheden (pakket keuzevakken) Bio-informatica, Leiden, Systeembiologie Application Design. praktijkstage afstudeerstage. bio-informatica inhoudt. Bio Park, academisch Twijfel universiteit? Bio-informatica hbo+ Bio-informatica. afgestudeerden hiervoor. wetenschap pas. wetenschappelijk in? promoveren."
biologie en medisch laboratoriumonderzoek,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"spoort ziekteverwekkers ziekten kanker reuma. Laboratoriumonderzoek analyseert. labjas favoriete kledingstuk, lab. 4-diploma, Gezondheid. bacteriÃ«n, cellen, weefsels, eiwitten bloed. biochemie: reageren. verslagen berekeningen DNA, weefselonderzoek microscoop microbiologie agenda. onderzoeksresultaten Laboratoriumonderzoek? bindend studieadvies (BSA). laboratoria, praktijk- theorietoets mag. (EC) behaald? niet? helaas alternatief. laboratorium- onderzoeksvaardigheden. celbiologie immunochemie, pathologie patiÃ«nt bio-informatica. onderzoeksproject. kan, zolang hbo-niveau afstudeerstage. (bio)medisch onderzoekslaboratorium. denken? Stan Diederik deden schimmel tulp. meetapparaat valideren bioscience-onderneming. effect weefsels bestuderen ziekenhuislaboratorium. Ecologisch Waddenzee. (bio)medisch analist Laboratoriumonderzoek Biomedische Wetenschappen. verschillen master. hbo'er schakeltraject doorstroomden PhD-traject. droomt beleidszaken, educatie"
chemie,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"controleert drinkwater. 2.0-versie plastic. veelzijdige analist. problemen. Ã©Ã©n nodig: Economie Cultuur B; periodes. globaal verwachten. laboratorium. geleerd. natuurkunde, aspirine dit: zuiver het? water: watermonsters wet? (bio)organische chemie. geurstof verwerkt Chemie? bindend studieadvies (BSA). 48 (EC) behaald? niet? helaas alternatieve apparatuur. Hoogtepunt halverwege synthese (nieuwe) moleculen. synthese, retrosynthese, stereochemie, polymeerchemie organometaalchemie. koolstofverbindingen. bron stoffen, verbindingen laboratoria gemaakt, ofwel gesynthetiseerd. verbindingen geneesmiddelen, coatings, lijm, kunststoffen, smaakstoffen gewasbeschermingsmiddelen. halverwege chemie. vloeistofchromatografie, gaschromatografie, massaspectrometrie, spectroscopie chemometrie. aanwezig monster hoeveelheid. validatie kwaliteitscontrole analysemethoden. taak analytisch-chemisch verwerken interpreteren meetgegevens. cruciaal, conclusies kostbare hebben, verbonden reiniging vervuilde bodem. Praktijkvoorbeelden andere: bodemonderzoek, grond woonwijk gebouwd verontreinigd is; controleren kwaliteitseisen, fabrikant autolak variant kwaliteitseisen voldoet; veiligheidsonderzoek waterleidingbedrijf geconfronteerd giftige Rijnwater; medicijnenonderzoek geneesmiddelenfabrikant qua toxiciteit; milieuonderzoek TNO-instituut verontreinigingen milieu; forensisch NFI (gerechtelijk laboratorium) kruitsporen misdaad gaan, anders. samenstellen, ziet: Zolang hbo-niveau beroepsontwikkeling. Nederland ontwikkelde methode groep. eindgesprek. uitgeleerd? hbo-diploma ticket masteropleidingen. wetenschappelijk medicijnontwikkeling. bijvoorbeeld."
informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,"mobiele eng kinderen. webwinkel verkoop softwaretool satellieten besturen. kleinschalige het! Ã©Ã©n 4-, (elk profiel). waarover leert: architectuur dataopslag; relatie software, netwerktechnologie hardware; maakt; komen, aangezien ICT-professionals waarover leert: architectuur dataopslag; relatie software, netwerktechnologie hardware; maakt; komen, aangezien ICT-professionals studiejaren informaticatoepassingen engineering, UX-engineering vindt; Ã©Ã©n ICT breder toepassingen. Nederland ICT-probleem stagebedrijf. halen; helft, punten, Informatica-vakken. ICT. weken, keuze; studiejaren informaticatoepassingen engineering, UX-engineering vindt; Ã©Ã©n ICT breder toepassingen. Nederland ICT-probleem stagebedrijf. halen; helft, punten, Informatica-vakken. ICT. weken, keuze; masters. vergroten bijvoorbeeld. carriÃ¨re zetten."
biologie en medisch laboratoriumonderzoek,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"laboratorium? aangelegd ziekte gezondheid? Laboratoriumonderzoek (BML) NHL Stenden BML onmogelijke CM B; EM scheikunde; NT; NG; deficiÃ«ntietoets toelatingstoetsen.nl. CM B scheikunde; EM scheikunde; NT; NG; deficiÃ«ntietoets toelatingstoetsen.nl. opdoet. celbiologie, microbiologie, eiwit celprocessen, communicatie. water, microbiologie levensmiddelen medicatie. biologie. Sustainable Polymers fermentatietechnieken. toetst bacheloropleidingen Laboratoriumonderzoek anderhalf studieprogramma; definitieve celbiologie, microbiologie, eiwit celprocessen, water, microbiologie levensmiddelen medicatie; ca. cases ingebracht bedrijven; studieloopbaanbegeleiding. leerstof: analyche chromatografie, biologie. Biopolymer Engineering, Emmtec Industry Park; hierdoor bij: UMCG, Certe, PRA Health Sciences, Friesland Campina, Wageningen Innocore Pharma, Spark Holland, Proxcys, Citeq, Onderzoeksgroep Utrecht. NHL Stenden Leeuwarden Laboratoriumonderzoek aan, Hall Larenstein; volgen: Biomedical Research, Food Safety Health Applied Bioinformatics. durende organisatie, werkgever! laboratorium, ziekte gezondheid; medicijn kanker opzetten diagnose stellen. DNA-analyses verhoogde ziek ziekte opsporen. bedrijven; wetenschappelijk groene economie. jou; uitgeruste laboratoria."
